href,salary,position,city,work_year,company
/job_detail/768c18ecea0a44cd1nF_0tu5GFBR.html,22-30K·16薪,客户端程序（阴阳师IP在研）,广州,1-3年,网易游戏
/job_detail/4d3103f33841283f0Hx92Ny-EVQ~.html,20-35K·16薪,高级/资深 IP动画执行导演（短视频方向）,上海,3-5年,网易游戏
/job_detail/20e966aafd1f7d450HNz2N25EFc~.html,20-35K·16薪,游戏动作设计师,杭州,3-5年,网易游戏
/job_detail/9c4704c8d4f909981nR53d60E1BW.html,25-45K·16薪,资深场景原画设计师（欧美科幻）,杭州,3-5年,网易游戏
/job_detail/be0454d509b2c9981nF82dq6GVFU.html,20-40K·13薪,运营视觉设计师,杭州,3-5年,网易游戏
/job_detail/eb48752109ce024e1nd629y4GFtR.html,16-30K·16薪,资深游戏GUI设计师,杭州,3-5年,网易游戏
/job_detail/7c1c40d2362bf6091nF_2Nq_EFtS.html,15-25K·14薪,腾讯游戏测试工程师（全资子公司）,深圳,经验不限,腾讯
/job_detail/09f9d51801b5aa811nZ92tu5FVNS.html,20-30K·15薪,windows系统研发工程师,深圳,3-5年,腾讯
/job_detail/ff18d27b50aea86e1nF73du5EFJX.html,15-25K·16薪,41072-运维开发工程师,西安,3-5年,腾讯
/job_detail/f4bfebdefdb679ed1nBy3Nq5EFZY.html,50-55K·16薪,大数据应用工程架构师,深圳,3-5年,腾讯
/job_detail/969a072fcef0c5421nF-2N20EVFS.html,40-45K·16薪,iOS/Android开发高级工程师（商业化）,北京,3-5年,腾讯
/job_detail/055dbada4ed8baf61nJ639S9FVJY.html,15-25K·16薪,腾讯会议c++/windows研发工程师,武汉,1-3年,腾讯
/job_detail/9e8f227fc84d9bfb1nZ_2d-4GFRU.html,20-30K·16薪,自然语言处理,北京,1-3年,腾讯
/job_detail/f604b2724939ecc31nFz2920FVNY.html,18-30K,20503-优图AI应用后台研发工程师（上海）,上海,3-5年,腾讯
/job_detail/a7885f0be8df8e951nBz3t26GFFV.html,12-24K·14薪,审核组长岗（武汉）,武汉,经验不限,腾讯
/job_detail/3850060960f5090c1nFy0929GFRV.html,30-50K·16薪,高级视觉设计师,深圳,5-10年,腾讯
/job_detail/0b7f62f8f94cc7a41nZ839u9E1ZR.html,25-50K,后台高级开发工程师,上海,3-5年,腾讯
/job_detail/507cd9b7462ddf661nJ63dy8E1dZ.html,20-40K·14薪,【IEG】腾讯游戏-数据开发工程师（深圳）,深圳,3-5年,腾讯
/job_detail/530ad9f7c96f2e1d1nBz3dm-F1ZX.html,30-55K,前端开发-侧重平台类建设（上海）,上海,5-10年,腾讯
/job_detail/17cd5eea31cd7ffa1nB909u4EFJS.html,20-30K·14薪,资深角色设计师（东方玄幻类）,上海,3-5年,腾讯
/job_detail/00d5c7c0e189ab301nFz2tu7GVNV.html,25-50K·16薪,推荐后台开发工程师,深圳,3-5年,腾讯
/job_detail/47be63f8f41286781nZ-3tq1FlFS.html,20-40K,Android,深圳,经验不限,腾讯
/job_detail/2796d1b730cb6d421nF92tq1F1VT.html,20-40K·16薪,高级数值策划,深圳,5-10年,腾讯
/job_detail/46eb637a4e49147a1nJ63dy4FVFX.html,35-65K·16薪,语音助手高级产品经理,深圳,5-10年,腾讯
/job_detail/9f27a9882c5dc19e1nJ629q0ElNS.html,45-75K·14薪,云交付架构师,上海,5-10年,腾讯
/job_detail/7a61279d19e2e9751nZ-3tu_GFVZ.html,15-30K,电子签业务后台开发工程师,武汉,3-5年,腾讯
/job_detail/94043cb15c3ac8c31nBy0t-_ElRS.html,30-50K·13薪,Android开发工程师,北京,5-10年,腾讯
/job_detail/eacf963152d194671nF8096-EVFZ.html,10-15K·13薪,腾讯教育子公司-儿童教学互动题插画师,深圳,1-3年,腾讯
/job_detail/9371f29d53d0afa61nJ63di8GVpR.html,15-25K·16薪,腾讯会议c++/windows研发工程师,武汉,3-5年,腾讯
/job_detail/58adeae36b527bfa1nFy3N65F1JS.html,20-40K·14薪,微信视频号后台开发工程师,广州,1-3年,腾讯
/job_detail/fcf69a05b16fdeb81nFy3NW8GFRV.html,20-40K·16薪,Java,西安,3-5年,腾讯
/job_detail/498cdb2f523104ce1nFy29m_E1tQ.html,12-24K,腾讯云账号后台开发(腾讯云全资子公司）,西安,1-3年,腾讯
/job_detail/9d9fe3126600035c1nF-2di7EltZ.html,8-12K·15薪,数据分析,天津,经验不限,腾讯
/job_detail/16db4896c50f59551nB93tq5GFtS.html,15-30K·14薪,腾讯游戏web开发（全资子公司）,成都,经验不限,腾讯
/job_detail/991663b39d75c5ce1nZ_2961ElJR.html,25-50K·18薪,golang工程师（深圳）,深圳,3-5年,腾讯
/job_detail/cde450e2fad052f91nB90tS8FFdY.html,25-40K·16薪,高级WEB前端开发工程师,深圳,5-10年,腾讯
/job_detail/556726f26e8c9b4e1nFy29W-GVJQ.html,15-30K·14薪,王者荣耀研发效率工程师(上海),上海,经验不限,腾讯
/job_detail/624a3056f56a38401nZ_29q5GFdQ.html,50-80K·14薪,前端开发,北京,经验不限,腾讯
/job_detail/bc1c9eafd16e5afb1nFz3N-4E1tR.html,13-26K·16薪,腾讯云网络后台开发工程师,武汉,3-5年,腾讯
/job_detail/a270ce9f9e0974941nJ63924EFtV.html,13-19K·18薪,信息安全平台产品经理,深圳,1-3年,腾讯
/job_detail/62ab380189dd4f211nZ_2dm0EFFS.html,20-40K·16薪,node.js开发工程师,武汉,3-5年,腾讯
/job_detail/e5462613fba4c4521nF82Ny5EVJY.html,60-90K·16薪,视频理解技术专家（高级专家）,深圳,10年以上,腾讯
/job_detail/360d2be1e22bb3ff1nFz3N6_E1dT.html,25-40K·17薪,Web 后端开发,西安,经验不限,腾讯
/job_detail/ac2f74b58f4457e01nZ83dy0FltQ.html,40-70K·18薪,高级运维工程师,北京,5-10年,腾讯
/job_detail/45be51a86c5082bc1nF93NS0F1RX.html,25-40K·14薪,30361-腾讯文档客户端开发工程师（深圳）,深圳,3-5年,腾讯
/job_detail/c81c547361b933131nJ63t68FVNX.html,20-40K·16薪,Python,武汉,3-5年,腾讯
/job_detail/1ff20d36ba65bb461nF939W4F1JX.html,30-60K·16薪,腾讯新闻后台开发高级工程师（北京）,北京,3-5年,腾讯
/job_detail/ad80e0af374cef231nF93Nu9EVZZ.html,20-40K·16薪,C++高级研发工程师,深圳,3-5年,腾讯
/job_detail/2934e32e8880909e1nF80tm7EVVV.html,40-60K·16薪,前端架构师,武汉,5-10年,腾讯
/job_detail/bd7d70b2dccefa011nF73NW7E1BY.html,25-35K·16薪,王者荣耀IP《代号破晓》高级特效设计师,深圳,3-5年,腾讯
/job_detail/facf52c28cc489ec1nV73NW-FldR.html,15-20K,售前支持,深圳,3-5年,腾讯
/job_detail/731e9e802d33ed401nR53tu_GFpS.html,20-35K·14薪,PCG04-WEB前端开发工程师（深圳）,深圳,3-5年,腾讯
/job_detail/bc19662606b030be1nR53dq6FlBX.html,30-60K·14薪,iOS,广州,3-5年,腾讯
/job_detail/3caf68a4edcb89b41nV82dy8GVVS.html,25-40K,上云资源管理项目经理,深圳,3-5年,腾讯
/job_detail/7a20974d797e7ab51nR729i_FVFW.html,25-50K,Android-微视,杭州,3-5年,腾讯
/job_detail/5a65b4cdcf4e797c1nV_09u5F1RR.html,30-60K,web前端开发工程师,深圳,3-5年,腾讯
/job_detail/27dde4d6bfccd6951nV_09u4E1tV.html,15-30K,web前端开发工程师,西安,3-5年,腾讯
/job_detail/f3a151e33a67b5211nV_2Nu4EFFV.html,30-60K,TEG11-自然语言处理算法工程师（深圳）,深圳,3-5年,腾讯
/job_detail/517960d6c414e1531nV92ti7EFJT.html,25-50K·16薪,王者营地后台开发 (trpc-go方向)（成都）,成都,3-5年,腾讯
/job_detail/9892688b61efdaea1nRy3tq0E1JY.html,20-40K·16薪,web前端开发工程师,深圳,经验不限,腾讯
/job_detail/31ad9849860845fa1nVy29m6EVNY.html,20-35K,后台研发工程师,深圳,3-5年,腾讯
/job_detail/52a2919cfba995f81nV62dy-FVdZ.html,30-55K·14薪,全栈工程师,深圳,3-5年,腾讯
/job_detail/8752debcc99c4fb01nR62N27EVRQ.html,12-18K,产品经理,深圳,1-3年,腾讯
/job_detail/919fe53ce61a4c561nR-2dS4FVZT.html,10-15K·16薪,web前端开发,西安,在校/应届,腾讯
/job_detail/91e585975197a8fd1nV43dW8FVdW.html,20-40K,腾讯基础服务平台高级开发工程师,北京,3-5年,腾讯
/job_detail/166c20541ec789501nR42N6-EFFT.html,28-55K·16薪,BJ·IOS,北京,3-5年,腾讯
/job_detail/1122d8e3ce5c0c8b1nV83ti6EVtZ.html,30-50K,前端高级开发工程师,深圳,3-5年,腾讯
/job_detail/9c6a52d8cd407f391nZ42dm5FVVV.html,35-60K·16薪,Python,深圳,3-5年,腾讯
/job_detail/b14e60e95b9ed03d1nRz2N66EFpU.html,15-30K,C++后台开发工程师,深圳,3-5年,腾讯
/job_detail/bafc16c5dd4762751nZ73tS6FVZX.html,18-24K·16薪,后台开发工程师,西安,1-3年,腾讯
/job_detail/87601bdb1f36de4c1nR42Nu1EFdU.html,15-30K·16薪,腾讯视频后台开发工程师,深圳,1年以内,腾讯
/job_detail/a46a81c5bc1267fe1nV72ty-EVtS.html,25-35K,水利水务行业解决方案架构师,北京,5-10年,腾讯
/job_detail/28f2973e70c3ccc81nV73tm5FltX.html,100-120元/天,数据分析实习生,上海,4天/周,腾讯
/job_detail/951656caf5a5d3491nZ42ti-EVY~.html,15-30K,在线教育IOS开发工程师,深圳,3-5年,腾讯
/job_detail/df9bfd8a1989854f1nR43tq5EVZZ.html,12-24K,前端工程师,深圳,1-3年,腾讯
/job_detail/108ef2fc1ec8249e1nV52tS7FFpQ.html,20-40K·16薪,高级Java开发工程师,深圳,3-5年,腾讯
/job_detail/9162c2342a61e5ab1nZ73t24GFBS.html,15-30K·16薪,腾讯云视频会议后台开发工程师,武汉,3-5年,腾讯
/job_detail/dfbb44d8070195f41nV52di8EVZS.html,25-50K·16薪,后台开发,深圳,3-5年,腾讯
/job_detail/89ac9db8b9406ffe1nVz09q6EVtS.html,20-21K·16薪,机器学习算法高级工程师/专家-（推荐）,北京,3-5年,腾讯
/job_detail/dc82b643f74ff6d91nV42Nu6FVVY.html,30-55K·16薪,android,北京,5-10年,腾讯
/job_detail/692b9b9102b9da841nVy3965GFNS.html,15-20K·16薪,腾讯会议项目管理（腾讯云全资子公司）,西安,5-10年,腾讯
/job_detail/6c1e1b98376856b51nR43di9F1VY.html,20-40K·16薪,云计算开发工程师,西安,5-10年,腾讯
/job_detail/c5a19dab177f75501nV53d24GVpX.html,20-40K,高级开发工程师,深圳,3-5年,腾讯
/job_detail/dba182b0ca1978181nZ73ty5FFBS.html,28-55K·16薪,高级终端开发工程师,上海,3-5年,腾讯
/job_detail/bcd960bf20824d581nR73N-1ElFZ.html,25-40K,前端开发工程师,深圳,3-5年,腾讯
/job_detail/1e67f68bb4e309da1nZ60tq1GFFU.html,29-55K·16薪,云原生/容器/k8s专家,北京,5-10年,腾讯
/job_detail/80b09a84c89de96a1nVy09u1FFZU.html,35-50K·15薪,美团广告系统开发工程师,北京,3-5年,腾讯
/job_detail/b117526f0df9bedd1nRz2N66E1RR.html,15-25K,C++后台开发工程师,深圳,1-3年,腾讯
/job_detail/c5059c0c0f544f251nR929y5F1FT.html,20-21K,腾讯云 SDK 终端研发工程师(Android 方向),深圳,3-5年,腾讯
/job_detail/8a1ee8fac8fdfb521nV52964EVNX.html,30-35K,【NExT Studios】3d场景,上海,3-5年,腾讯
/job_detail/e4625c0bb2dc726f1nR63NW-FVtS.html,20-35K·16薪,高级运营开发工程师,深圳,3-5年,腾讯
/job_detail/edb87b8fb1f03f131nV60tq6GVZW.html,20-40K·15薪,腾讯投资 - 数据分析平台研发,深圳,1-3年,腾讯
/job_detail/c976e70bcf3426381nVy39S1GFpV.html,20-35K·16薪,29911-短视频生态交互设计师,深圳,3-5年,腾讯
/job_detail/5d3ad197bdbbebf01nV_3t66FlBV.html,20-40K·16薪,微信游戏数据产品经理,深圳,3-5年,腾讯
/job_detail/3de8071cae254e221nZ72921E1BQ.html,15-30K·16薪,Java开发工程师,武汉,3-5年,腾讯
/job_detail/6b8622d05fc2e0581nRz0tu0FVdZ.html,29-55K·16薪,SH·WEB,上海,5-10年,腾讯
/job_detail/51e6ded576b03f481nV5092-F1JT.html,20-40K·16薪,30628-腾讯广告行业服务产品策划（北京）,北京,1-3年,腾讯
/job_detail/42cdcb1accb7cc8f1nR52N64ElBZ.html,13-18K,技术工程师,深圳,1-3年,腾讯
/job_detail/e566e2132f520cd21nZ739S0E1ZR.html,20-40K·16薪,微视前端开发工程师（北京/深圳/杭州）,杭州,3-5年,腾讯
/job_detail/3e5e75f050ec86a81nV929S_FlFQ.html,25-50K·15薪,大数据专有云产品前端开发高级工程师,深圳,3-5年,腾讯
/job_detail/2e25b8bfedce74091nRz0tS6EFJS.html,20-40K·16薪,资深3D角色设计师,深圳,5-10年,腾讯
/job_detail/cdd4e3a234c937721nVy2N2-GVVX.html,15-26K,25663-iPaaS后端研发工程师（全资子公司）,西安,3-5年,腾讯
/job_detail/3a54919ea0141f9d1nV72tq6GFtZ.html,25-50K,高级数据分析师（深圳&北京）,北京,3-5年,腾讯
/job_detail/13c784197dbdbc281nR63tS8EVtZ.html,20-40K·16薪,手Q Android开发工程师,深圳,5-10年,腾讯
/job_detail/5e8f30984e3b47a11nRy3Ni6F1RY.html,40-70K·16薪,腾讯云 Android 终端研发工程师,深圳,5-10年,腾讯
/job_detail/806a46381f0631a11nR92ti6GVVZ.html,25-40K,腾讯云 SDK 终端研发工程师(Windows 方向),北京,3-5年,腾讯
/job_detail/54780ef4e891cb9f1nR739S1F1FY.html,40-60K·15薪,异构计算工程师/专家,北京,经验不限,腾讯
/job_detail/bbbb1f5e51042a721nV-2N-7E1FT.html,25-30K·16薪,41066-腾讯云国际业务部-项目经理,深圳,3-5年,腾讯
/job_detail/a63da72d9ea5fb351nV92du-F1pZ.html,30-60K·18薪,C＋＋开发工程师,深圳,经验不限,腾讯
/job_detail/aaabf2a2c2898e651nV_2d24GFZZ.html,20-40K·16薪,安卓工程师,北京,3-5年,腾讯
/job_detail/84065d1241bd2cc01nVz29q4FltT.html,15-20K·16薪,PHP开发工程师,西安,1-3年,腾讯
/job_detail/f153c31d2d7a24b21nZ72tW6ElFQ.html,30-50K·14薪,云计算加速产品高级技术顾问,深圳,5-10年,腾讯
/job_detail/4a4389546d01bd9a1nV429u_EFY~.html,10-20K,互动视频客户端开发工程师,深圳,1-3年,腾讯
/job_detail/70fa478a94298e5b1nV93dS-EVFT.html,20-35K,后台开发,北京,经验不限,腾讯
/job_detail/1309d7b308a0b3361nR929y4EFBV.html,20-40K,腾讯云 SDK 终端研发工程师(iOS&Mac 方向),北京,5-10年,腾讯
/job_detail/65ff5fb2d83e5d6a1nR-39m4EFdT.html,20-40K,安全研发工程师,北京,经验不限,腾讯
/job_detail/87acd4a1a8c7f9171nZ729i8EFFS.html,30-50K·16薪,后端工程师,深圳,5-10年,腾讯
/job_detail/d4567e7f70623ef61nZ72t64E1dV.html,20-40K,大数据平台运营工程师,深圳,1-3年,腾讯
/job_detail/84da631a6f2621291nRy29u1FlJZ.html,15-30K·16薪,腾讯云中间件高级后台开发工程师,武汉,3-5年,腾讯
/job_detail/0633bda0ff862e081nV52N66GFZW.html,1-2K,高级运维工程师,深圳,3-5年,腾讯
/job_detail/3f70fdcc66f1dc0d1nVy2d25EFpZ.html,20-40K,T2界面交互设计师,上海,3-5年,腾讯
/job_detail/7a04e3ceb88d68ed1nR43tm1EVRT.html,30-60K,腾讯云零信任产品后台研发工程师,北京,3-5年,腾讯
/job_detail/130c2933512b46ba1nV609-1EFFX.html,60-80K·16薪,前端leader,北京,5-10年,腾讯
/job_detail/b522bd80cf1123531nR839u5EltS.html,200-400元/天,NLP自然语言处理算法工程师(实习),北京,4天/周,腾讯
/job_detail/290df53088079b2b1nV53ty-EFpY.html,20-40K·16薪,前端开发工程师,深圳,3-5年,腾讯
/job_detail/15bf8bf24a14f0801nV-2dW4EFtT.html,25-30K·16薪,30620-腾讯广告微信广告基础架构开发工程师,深圳,3-5年,腾讯
/job_detail/36f86fd43e6a87081nR43d-4EFVV.html,20-40K·16薪,高级NLP算法工程师,深圳,经验不限,腾讯
/job_detail/b5ceea7631ceac3f1nV92tW_GVZX.html,30-60K,教育大数据交付专家,北京,5-10年,腾讯
/job_detail/d08db9de6b0752ce1nV_2961GVdU.html,25-50K·16薪,智慧零高级后台研发工程师（杭州）,杭州,3-5年,腾讯
/job_detail/94e70aeacaee4a761nRz2N68E1pU.html,20-40K·16薪,微视前端开发工程师 - 广州、深圳,深圳,3-5年,腾讯
/job_detail/4e423a3c0a7008ea1nR93ti6E1ZW.html,25-50K·16薪,腾讯新闻Go/C++后台开发,北京,3-5年,腾讯
/job_detail/a7f538725ba9b84e1nZ72Ny1ElVQ.html,25-50K·16薪,Android,深圳,5-10年,腾讯
/job_detail/e6472d3bf6a74ad01nRy3dS-GFJW.html,30-60K·15薪,大数据高级运维工程师,深圳,5-10年,腾讯
/job_detail/e49c1c03ef670dc61nVy2du6EFtQ.html,20-40K·16薪,29777-企业数据智能高级研发工程师（深圳）,深圳,3-5年,腾讯
/job_detail/3e057a81ef63ee581nV72ti5GVdQ.html,15-30K·16薪,高级Flutter开发工程师,深圳,3-5年,腾讯
/job_detail/ca3825794c53d6041nZ73Ny5FlFX.html,15-25K·16薪,腾讯会议iOS/Mac高级研发工程师,武汉,1-3年,腾讯
/job_detail/603ae3a2078be3c21nRz3Nq8EVZR.html,20-40K·16薪,技术运营工程师(基础安全),深圳,3-5年,腾讯
/job_detail/bf730c0931f968c31nR90tm9F1FZ.html,25-50K·16薪,CSIG-腾讯云高级数据应用产品经理（北京）,北京,5-10年,腾讯
/job_detail/185ca31834019a091nZ72t65E1pX.html,25-45K·16薪,腾讯健康高级前端开发工程师(深圳/北京),北京,5-10年,腾讯
/job_detail/69876fb35ae5a01c1nV429y9E1VY.html,25-35K·16薪,Android开发工程师,深圳,3-5年,腾讯
/job_detail/53b51c414e665a121nVy2N28EFVX.html,20-40K·16薪,25663-iPaaS后端研发工程师,武汉,3-5年,腾讯
/job_detail/91b2dbe6ccc7e1e01nR-2dW7FlZZ.html,30-60K,腾讯云 SDK 终端研发工程师(Windows 方向),深圳,3-5年,腾讯
/job_detail/aa09c3fb458f4e671nR90t-0FVVV.html,20-35K·16薪,腾讯云域名产品-高级前端工程师,深圳,3-5年,腾讯
/job_detail/d0ae4f2eaedafe6c1nV83t24GFpX.html,15-30K·14薪,腾讯云服务数据平台开发,重庆,3-5年,腾讯
/job_detail/13983bee9843fa3a1nR92N69FVdT.html,23-45K·16薪,高级后台开发工程师,深圳,3-5年,腾讯
/job_detail/b0e7f892ac256edd1nV92dy5EVBW.html,15-30K·14薪,地图数据整合出品工程师,北京,3-5年,腾讯
/job_detail/fc13d691ff0f27b91nR80tW9FlNR.html,15-30K,腾讯视频大数据高级开发工程师,北京,经验不限,腾讯
/job_detail/8a66608216d445a51nV83N-0EFFR.html,15-30K,iOS,西安,3-5年,腾讯
/job_detail/5f5ea0c7d42c99051nZ73ti1FVBY.html,20-40K,平台素材视觉设计师（二次元类）,上海,3-5年,腾讯
/job_detail/a1538d245dd177d01nVz292_EFJX.html,15-20K·16薪,Golang开发工程师,西安,1-3年,腾讯
/job_detail/2d1df5f55c7245e51nV63dW1GVRR.html,25-50K·16薪,大数据开发工程师(安全、数据集成方向),深圳,经验不限,腾讯
/job_detail/57faea9dc815cb491nV-09S4EFJS.html,30-45K·16薪,Android高级开发工程师,深圳,5-10年,腾讯
/job_detail/6599cf7ce7607b1d1nVy2N25ElJR.html,15-26K,25663iPaaS后端研发工程师（腾讯云子公司）,武汉,3-5年,腾讯
/job_detail/ab35f9039bfca6431nV-3Ny5E1c~.html,10-20K,互动视频合作运营经理,深圳,1-3年,腾讯
/job_detail/73d7b21f1940bcb01nZ73N61FVtU.html,12-24K·16薪,腾讯云行业测试开发工程师,西安,3-5年,腾讯
/job_detail/435ded5eca9dd9a11nV_2dS8FVVQ.html,12-20K,腾讯云 SDK 终端研发工程师(Android 方向),西安,3-5年,腾讯
/job_detail/fe95f0974fc4ae6e1nR739S4FFpV.html,15-24K·16薪,后台开发工程师,西安,3-5年,腾讯
/job_detail/27d4c82943fe34901nZ72t67FFRT.html,100-150元/天,腾讯设计实习生（招聘组）,深圳,3天/周,腾讯
/job_detail/828e4cdf9180d9791nR90tW_FlpY.html,25-50K·16薪,SRE工程师,深圳,3-5年,腾讯
/job_detail/f20b8ebe554113221nV42NW7E1FX.html,20-40K·16薪,Android,深圳,3-5年,腾讯
/job_detail/c41efa47ff3cbf5e1nV93tq-GVVY.html,25-50K·16薪,2Ｄ场景原画（日漫二次元）,上海,经验不限,腾讯
/job_detail/e781929ef11ba96f1nR_3NS7E1RX.html,20-30K·14薪,数据分析师,深圳,1-3年,腾讯
/job_detail/a7fc60e4dd9fad061nV43NS4E1NS.html,20-40K,央视频开放平台前端开发工程师,北京,3-5年,腾讯
/job_detail/e131b9bc8973c0d81nZ73Ny5FlVS.html,15-25K·16薪,腾讯会议C++/Windows高级开发工程师,武汉,1-3年,腾讯
/job_detail/23b833fcc42250461nZ92ti1F1RW.html,18-25K,UW6072-高级衍生品设计师,上海,5-10年,B站
/job_detail/2b3f7eaa35944fdb1nRy39i-E1VT.html,28-55K·15薪,算法工程师,上海,3-5年,B站
/job_detail/982647e22c35ccb11nZ42tm-GVNZ.html,16-30K·15薪,高级游戏UI设计师,上海,3-5年,B站
/job_detail/26a1747510a4ca9e1nd63Nu6GFBY.html,10-15K·15薪,衍生品采购经理（电竞）,上海,1-3年,B站
/job_detail/fd41f63beeab07f41nF53Nu9GVdS.html,20-40K·15薪,高级/资深测试工程师(番剧影视类),上海,经验不限,B站
/job_detail/e5694c0bd067d3571nR-3dq_FlBV.html,20-30K,iOS,上海,3-5年,B站
/job_detail/98629f08c87abeb91nV92NS_ElpX.html,30-60K·15薪,资深后端工程师,上海,5-10年,B站
/job_detail/9121161dec246f021nV52ti9EVBU.html,25-35K,资深产品经理（版权中台方向）,上海,5-10年,B站
/job_detail/8f0e08d88af587181nF73t-9EVZY.html,30-60K·14薪,Android,上海,3-5年,B站
/job_detail/c6569d4db5fe48c31nF639-4FVdS.html,10-15K·15薪,OL4678-视频后期,上海,1-3年,B站
/job_detail/c803de07f9d1cad80XJy3tW9F1E~.html,20-30K·15薪,游戏U3D前端,上海,3-5年,B站
/job_detail/43fb1a8c9449e8f51nR60t66GFBQ.html,20-40K·15薪,支付研发工程师,上海,3-5年,B站
/job_detail/49e3c166420d928a1nB80ti_EVdW.html,30-45K·15薪,SZ5716-高级研发工程师（搜索&推荐,上海,3-5年,B站
/job_detail/8bb622fe66fb4f950HNz3tS4EFU~.html,20-40K,大数据开发工程师,上海,3-5年,B站
/job_detail/809e4d2510bfa07f1nV62926EVFZ.html,25-45K,BY5147-高级研发工程师（搜索&推荐 算法/工程）,上海,3-5年,B站
/job_detail/fd2c2d68a969c7c31Hd63du8EVM~.html,20-40K,后端开发工程师,上海,3-5年,B站
/job_detail/c7e526ab5e6774561nV83Ni9EVdQ.html,20-30K·15薪,web前端,上海,3-5年,B站
/job_detail/355c30666b68cd911nF_2ty6EVdZ.html,25-40K·15薪,MC0146-IOS开发工程师（创作工具,上海,3-5年,B站
/job_detail/3b87c6d3a7b2aba30Hdy39u_Elo~.html,20-40K·15薪,游戏运维工程师,上海,3-5年,B站
/job_detail/cb165bad3f35151d1nd62dq5E1FT.html,15-20K·15薪,3D场景/角色模型师（Avalon Studio）,北京,1-3年,B站
/job_detail/4d68a5bad7cda17e0XN709q5EFE~.html,20-40K·16薪,Android开发工程师,上海,3-5年,B站
/job_detail/110ec56cc3a7b69f1nF639u1GFNU.html,25-35K·15薪,Golang高级/资深开发工程师,上海,3-5年,B站
/job_detail/115be0aa9e7beff91nR539u1F1BW.html,20-40K·15薪,资深安卓开发工程师,上海,3-5年,B站
/job_detail/5a94374f164ebf141nZy3ti4FlpT.html,20-40K·15薪,自研游戏-主QA,上海,3-5年,B站
/job_detail/99e02ee8de6621771nd63ti1FFNU.html,25-50K,资深增值业务研发工程师,上海,3-5年,B站
/job_detail/24305c1513cf2f0a3nFz2tS7FFE~.html,15-25K,Golang,上海,3-5年,B站
/job_detail/05c7ae89b10c464233F_0tW_ElA~.html,200-250元/天,OTT数据分析实习生,上海,5天/周,B站
/job_detail/a77ff210dd2394c003Ry3ty4E1U~.html,20-30K,画师,上海,3-5年,B站
/job_detail/6f08ccc5fb70fd211nB_29y0E1tW.html,150-200元/天,动画实习生,上海,4天/周,B站
/job_detail/6c44cc55487df3c31nV909u_FlRV.html,3-5K,WK6739-内容审核（芜湖）,芜湖,1年以内,B站
/job_detail/436a7efe6eec91581nBy2tu9ElVQ.html,15-25K·15薪,GY9331-高级内容运营（纪录片海外）,上海,3-5年,B站
/job_detail/f73637413d8bdd491nRz0t-9ElVQ.html,18-35K,RG9772-法务经理（英文）,上海,1年以内,B站
/job_detail/a8e6eb126ed64fff0HN539i8GVc~.html,20-40K·15薪,数据仓库高级工程师,上海,3-5年,B站
/job_detail/9b5060d5663d73213n1-3tm-E1E~.html,20-30K·15薪,研发项目经理,上海,3-5年,B站
/job_detail/0b4b462931a422931nd739u0E1pZ.html,35-65K·15薪,风控算法工程师,上海,经验不限,B站
/job_detail/1a87da226ecc783d1nBy2tu4GFNQ.html,9-18K·15薪,TJ7358-漫画编辑,上海,3-5年,B站
/job_detail/f801d334bccb96ed1nZz29q4FFtR.html,20-26K,iOS客户端开发,上海,经验不限,B站
/job_detail/f63c5f1bcbc8f0021nB92t27E1JU.html,15-25K·15薪,VX1533-资深MCN机构策略运营,上海,3-5年,B站
/job_detail/60115556496895da33J42NW-EVI~.html,15-30K·15薪,高级测试工程师,上海,1-3年,B站
/job_detail/cdcf8948f9de8e751nZz0tS4FFtR.html,25-50K·15薪,数据分析师,上海,3-5年,B站
/job_detail/7c7376e1bd085b461nZ509S6GFdT.html,25-40K,WE6732-高级/资深主播运营（素人）,上海,3-5年,B站
/job_detail/63b3bac39b3810921nR42t20GVBY.html,35-55K·15薪,技术美术TA,上海,3-5年,B站
/job_detail/2e9fca56995114601nRy3tm5EVVR.html,30-60K·15薪,数据开发专家,上海,5-10年,B站
/job_detail/e020b7626fdfaf8c0Xx939y6GVI~.html,20-40K,游戏服务端开发工程师,上海,1-3年,B站
/job_detail/f7f37c1743adcbea1nRy3960FlVT.html,20-28K,JO3326-资深角色原画（二次元手游）,上海,3-5年,B站
/job_detail/6662148ab74665a11nR43NW5EVpZ.html,20-40K·15薪,资深测试开发工程师,上海,5-10年,B站
/job_detail/bdf518492c5598021nV52d6-EFBU.html,25-50K·15薪,高级后端开发工程师,上海,经验不限,B站
/job_detail/803f7cbffe8cd0241nZ52967FFBQ.html,12-15K,游戏平面设计师,北京,经验不限,B站
/job_detail/a9bc623abd12fd751nV42Nu0FFNR.html,30-60K·15薪,Golang,上海,经验不限,B站
/job_detail/6399891607e8bde61nd70tq5EVBY.html,20-40K·15薪,UI设计师,上海,3-5年,B站
/job_detail/cbc34a7b80c694641Hd_39-9FFY~.html,25-50K·15薪,直播iOS高级研发工程师,上海,3-5年,B站
/job_detail/cca8e3b3195b3c371nZ50ty0FVZX.html,20-40K·14薪,游戏3D动作,北京,3-5年,B站
/job_detail/cc34ff3e5f99340d1nRy3dq7GVVQ.html,17-30K·15薪,测试开发工程师,上海,1-3年,B站
/job_detail/04ca8631148408ff1nBy2tu1GVNT.html,25-40K·15薪,KP4424-JAVA技术专家/架构师（,上海,5-10年,B站
